"scaffold","start","end","mid","sites","l_bel","l_xin","l_tap","S_bel","S_xin","S_tap","thetaPi_bel","thetaPi_xin","thetaPi_tap","thetaW_bel","thetaW_xin","thetaW_tap","TajD_bel","TajD_xin","TajD_tap","pi_bel","pi_xin","pi_tap","dxy_bel_xin","dxy_bel_tap","dxy_xin_tap","Fst_bel_xin","Fst_bel_tap","Fst_xin_tap","ABBA","BABA","D","fd","fdM","topo1","topo2","topo3","recombRate","cds_porp","GC"
"chr4",3000001,3100000,3050386,2719,2719,2719,2719,1494,1819,1749,484.1556,478.2941,462.5887,528.1077,528.8479,479.7882,-0.4178,-0.4093,-0.1477,0.1781,0.1759,0.1701,0.183,0.1799,0.1747,0.016,0.0148,0.005,74.4905,78.2437,-0.0246,-0.0563,-0.031,1758.7,1654.9,1626.4,1.92641013404662E-09,0,0.538970030828322
"chr4",3100001,3200000,3149364,2373,2373,2373,2373,1414,1545,1521,452.7778,399.4575,415.1126,499.8289,449.1863,417.2429,-0.4725,-0.474,-0.021,0.1908,0.1683,0.1749,0.181,0.1857,0.1725,0.0039,0.0069,0.0025,68.2155,65.0988,0.0234,0.0584,0.0336,1577.36842105263,1823.89473684211,1638.73684210526,1.93853215694364E-09,0,0.53522
"chr4",3200001,3300000,3248829,2338,2338,2338,2338,1294,1524,1529,436.1556,440.098,437.2771,457.4106,443.0809,419.4375,-0.2332,-0.0288,0.1752,0.1866,0.1882,0.187,0.194,0.1996,0.1881,0.0164,0.0295,0.0012,73.6131,67.0393,0.0467,0.0979,0.0623,1825.29411764706,1697.64705882353,1517.05882352941,2.05060710626783E-09,0.015450154501545,0.545634682358593
"chr4",3300001,3400000,3348402,2303,2303,2303,2303,1174,1445,1473,389.5778,404.2222,394.2121,414.9923,420.1128,404.0755,-0.3073,-0.1619,-0.1005,0.1692,0.1755,0.1712,0.1828,0.179,0.1753,0.0279,0.0224,0.0058,63.231,68.0468,-0.0367,-0.0765,-0.0444,1781.36842105263,1623.36842105263,1635.26315789474,1.98081892202163E-09,0.08140081400814,0.561756550393827
"chr4",3400001,3500000,3453667,2338,2338,2338,2338,1314,1514,1441,433.0222,424.3268,406.5238,464.4803,440.1735,395.2972,-0.3399,-0.1541,0.1169,0.1852,0.1815,0.1739,0.1857,0.1834,0.1758,0.006,0.0096,-0.0053,69.9115,70.0552,-0.001,-0.0026,-0.0015,1676.6,1627.9,1735.5,2.0152914863946E-09,0.07960079600796,0.544747983870968
"chr4",3500001,3600000,3549654,2203,2203,2203,2203,1299,1398,1140,416.4222,328.3072,283.5325,459.178,406.4482,312.7264,-0.4674,-0.8229,-0.3843,0.189,0.149,0.1287,0.1746,0.1658,0.1431,0.0159,0.0203,0.0152,50.8952,61.3294,-0.093,-0.2391,-0.1041,1898.94736842105,1362.31578947368,1778.73684210526,2.01296705005477E-09,0.02170021700217,0.55321999073384
"chr4",3600001,3700000,3648657,2188,2188,2188,2188,1207,1335,1197,394.9556,347.1307,299.1645,426.6573,388.1319,328.3627,-0.3729,-0.4521,-0.366,0.1805,0.1587,0.1367,0.1735,0.1649,0.1474,0.0112,0.0181,-0.001,51.5302,55.6476,-0.0384,-0.1021,-0.053,1613.2,1618.2,1808.6,1.09228675687188E-09,0.045990459904599,0.481031850705659
"chr4",3700001,3800000,3748015,2177,2177,2177,2177,1244,1407,1243,406.7333,378.8693,349.2035,439.7363,409.0648,340.9815,-0.3767,-0.316,0.0993,0.1868,0.174,0.1604,0.1818,0.1763,0.1694,0.0037,0.0071,0.0067,56.1583,61.0187,-0.0415,-0.1192,-0.0601,1705.06666666667,1590.13333333333,1744.8,2.09707061630059E-09,0.069130691306913,0.48929
"chr4",3800001,3900000,3850828,1920,1920,1920,1920,1097,1200,1124,349.3778,305.3791,298.3506,387.7739,348.8826,308.3373,-0.4969,-0.5336,-0.1333,0.182,0.1591,0.1554,0.1699,0.1701,0.1601,-0.0017,0.0038,0.0091,52.825,51.0583,0.017,0.047,0.024,1655.05263157895,1818.42105263158,1566.52631578947,2.05133098551179E-09,0.058290582905829,0.528275845657787
"chr4",3900001,4000000,3952287,1867,1867,1867,1867,956,959,868,276.9111,213.9346,192.316,337.9324,278.8153,238.111,-0.906,-0.9954,-0.7911,0.1483,0.1146,0.103,0.1333,0.1273,0.111,0.007,0.006,0.0103,28.4643,31.9603,-0.0579,-0.1521,-0.0736,1617.05882352941,1603.64705882353,1819.29411764706,1.55490907259563E-09,0.066450664506645,0.429145211122554
"chr4",4000001,4100000,4047831,1925,1925,1925,1925,970,1150,862,295.0444,269.2745,237.8831,342.8812,334.3458,236.4651,-0.7,-0.8328,0.0247,0.1533,0.1399,0.1236,0.1475,0.1451,0.1375,0.0029,0.0219,0.022,38.3091,38.6306,-0.0042,-0.0101,-0.0053,1712.1,1675,1652.9,1.93985158457455E-09,0.057360573605736,0.429119010183844
"chr4",4100001,4200000,4151667,1793,1793,1793,1793,935,967,842,262.6667,217.7974,213.4459,330.5092,281.1412,230.9786,-1.0298,-0.9638,-0.3122,0.1465,0.1215,0.119,0.1324,0.1337,0.1212,-0.0057,0.0032,0.004,33.4698,32.7857,0.0103,0.031,0.0142,1624.73684210526,1652.94736842105,1762.31578947368,1.41066481482124E-09,0.08860088600886,0.454145238428752
"chr4",4200001,4300000,4247309,1682,1682,1682,1682,798,910,936,250.8889,236.6144,235.6234,282.0816,264.5693,256.7649,-0.5547,-0.4519,-0.3388,0.1492,0.1407,0.1401,0.1448,0.1458,0.1409,-0.0003,0.0035,0.0019,45.0718,42.821,0.0256,0.067,0.0394,1618.22222222222,1660.66666666667,1761.11111111111,1.27751838818532E-09,0.026690266902669,0.470999667415821
"chr4",4300001,4400000,4355087,1691,1691,1691,1691,910,835,805,270.5778,192.4902,191.9134,321.672,242.7641,220.8287,-0.7969,-0.8856,-0.5385,0.16,0.1138,0.1135,0.1417,0.1415,0.1152,0.0171,0.0162,0.007,30.6778,31.196,-0.0084,-0.0171,-0.0098,1336.47058823529,1466.11764705882,2237.41176470588,1.05736854029536E-09,0.047380473804738,0.448074807480748
"chr4",4400001,4500000,4448740,1691,1691,1691,1691,858,995,920,252.7111,260.2941,241.1039,303.2908,289.2818,252.3757,-0.8366,-0.4287,-0.1837,0.1494,0.1539,0.1426,0.155,0.1475,0.1502,0.0101,0.0045,0.0066,40.4274,44.5226,-0.0482,-0.1477,-0.0735,1752.8,1568.4,1718.8,1.7855059323354E-09,0.094810948109481,0.452714782154551
"chr4",4500001,4600000,4553462,2215,2215,2215,2215,1247,1383,1341,409.4222,361.9869,365.0649,440.7967,402.0872,367.865,-0.3572,-0.4269,-0.0313,0.1848,0.1634,0.1648,0.1817,0.1781,0.172,0.0207,0.0083,0.0238,67.4587,64.8198,0.0199,0.0451,0.0256,1617.47368421053,1667.68421052632,1754.84210526316,2.0585122704143E-09,0.038020380203802,0.464939101302738
"chr4",4600001,4700000,4650470,2517,2517,2517,2517,1534,1680,1516,519.6,459.9281,445.7576,542.2472,488.4356,415.8713,-0.2097,-0.2499,0.296,0.2064,0.1827,0.1771,0.2014,0.1948,0.1874,0.0166,0.0071,0.0207,75.2948,83.1448,-0.0495,-0.1185,-0.0619,1700.8,1709.2,1630,1.98669817303454E-09,0.061290612906129,0.467946599365041
"chr4",4700001,4800000,4751404,2661,2661,2661,2661,1551,1819,1587,523.2667,506.3333,459.71,548.2564,528.8479,435.3481,-0.2288,-0.1823,0.2305,0.1966,0.1903,0.1728,0.194,0.191,0.1834,0.0014,0.0152,0.0053,86.5456,81.8758,0.0277,0.0739,0.0394,1525.1,1710.7,1804.2,2.0456967449029E-09,0.060170601706017,0.444713112689537
"chr4",4800001,4900000,4851274,2777,2777,2777,2777,1541,1880,1714,513.5778,508.5163,462.961,544.7216,546.5827,470.1869,-0.287,-0.2982,-0.0633,0.1849,0.1831,0.1667,0.1879,0.1811,0.1759,0.0099,0.0133,0.0028,75.9742,79.4599,-0.0224,-0.0592,-0.0318,1575.78947368421,1676.52631578947,1787.68421052632,2.04575600013648E-09,0.104241042410424,0.438631042694507
"chr4",4900001,5000000,4948968,2953,2953,2953,2953,1838,2114,2150,698.0222,696.9085,726.8009,649.7068,614.6148,589.7911,0.3734,0.5734,0.9571,0.2364,0.236,0.2461,0.2343,0.2419,0.2422,-0.0039,0.0012,0.0024,126.5302,119.7984,0.0273,0.095,0.0507,1691.2380952381,1728.28571428571,1620.47619047619,2.12005948311584E-09,0.093550935509355,0.43959
"chr4",5000001,5100000,5048408,2646,2646,2646,2646,1632,1855,1642,589.0222,542.3595,503.7056,576.8888,539.3143,450.4358,0.1056,0.0242,0.4871,0.2226,0.205,0.1904,0.2183,0.2125,0.1997,0.0101,0.0132,0.0052,88.623,96.4341,-0.0422,-0.1298,-0.0625,1712.42105263158,1688.21052631579,1639.36842105263,1.99478584662939E-09,0.056650566505665,0.43056
"chr4",5100001,5200000,5151707,2867,2867,2867,2867,1712,2038,1771,581.3778,570.4379,539.6667,605.1676,592.5189,485.8232,-0.1974,-0.1596,0.4565,0.2028,0.199,0.1882,0.2061,0.1955,0.1937,0.0123,0,0.0002,84.7627,100.6071,-0.0855,-0.2393,-0.1286,1773.33333333333,1513.80952380952,1752.85714285714,2.00446342469385E-09,0.030410304103041,0.408519819367787
"chr4",5200001,5300000,5249175,2853,2853,2853,2853,1644,1880,1816,524.5778,519.0784,501.7532,581.1306,546.5827,498.1677,-0.4886,-0.2155,0.0296,0.1839,0.1819,0.1759,0.186,0.1869,0.1835,0.0081,0.0171,0.0129,89.6452,83.9127,0.033,0.0766,0.0413,1612.63157894737,1870.31578947368,1557.05263157895,2.01055447987736E-09,0.029080290802908,0.451590629346836
"chr4",5300001,5400000,5351222,2918,2918,2918,2918,1768,1972,1913,593.5556,577.1438,562.5281,624.9628,573.3304,524.7769,-0.2523,0.0285,0.2963,0.2034,0.1978,0.1928,0.204,0.2028,0.1992,0.0081,0.0104,0.0102,89.9933,101.0353,-0.0578,-0.1626,-0.0813,1813.9,1696.5,1529.6,2.00216528702511E-09,0.049640496404964,0.404498109868897
"chr4",5400001,5500000,5452764,2620,2620,2620,2620,1516,1792,1658,490,487.2288,467.5758,535.8844,520.998,454.8249,-0.4298,-0.2775,0.1155,0.187,0.186,0.1785,0.1901,0.1854,0.1843,0.0091,0.0065,0.0059,76.1016,85.7048,-0.0593,-0.1525,-0.0821,1816.63157894737,1567.05263157895,1656.31578947368,2.02421206220531E-09,0.045010450104501,0.432040445056436
"chr4",5500001,5600000,5549517,2617,2617,2617,2617,1590,1787,1577,524.6667,492.4967,450.2641,562.0424,519.5443,432.6049,-0.3338,-0.2229,0.1681,0.2005,0.1882,0.1721,0.1962,0.1922,0.1834,0.0046,0.0144,0.0093,69.7627,78.9246,-0.0616,-0.1827,-0.0802,1680.75,1591.375,1767.875,2.0486949598538E-09,0.072740727407274,0.40943
"chr4",5600001,5700000,5651869,2766,2766,2766,2766,1669,1947,1831,571.1778,560.0915,521.658,589.9677,566.062,502.2825,-0.1599,-0.0452,0.1589,0.2065,0.2025,0.1886,0.2092,0.203,0.1986,0.0109,0.0123,0.0079,83.648,91.3528,-0.044,-0.1248,-0.0599,1693.88888888889,1599.55555555556,1746.55555555556,2.04080169668823E-09,0.053930539305393,0.406384063840638
"chr4",5700001,5800000,5749544,3487,3487,3487,3487,2172,2557,2515,788.5556,780.4248,761.5541,767.7711,743.4107,689.9184,0.1359,0.2133,0.4279,0.2261,0.2238,0.2184,0.2301,0.2273,0.2244,0.0107,0.0101,0.0076,127.8917,130.6067,-0.0105,-0.0291,-0.0155,1827.2,1577.5,1635.3,2.11051814215444E-09,0.012880128801288,0.41954195419542
"chr4",5800001,5900000,5849434,3595,3595,3595,3595,2216,2554,2578,795.5556,766.3203,771.4675,783.3244,742.5385,707.2006,0.0784,0.1372,0.3745,0.2213,0.2132,0.2146,0.2217,0.2241,0.2222,0.0098,0.0124,0.0193,136.6893,131.6917,0.0186,0.0499,0.0245,1730.8,1660.3,1648.9,2.06153869818006E-09,0.086690866908669,0.390776209677419
"chr4",5900001,6000000,5947279,2733,2733,2733,2733,1606,1932,1821,551.4222,550.1242,530.1558,567.6981,561.701,499.5393,-0.1439,-0.0883,0.2525,0.2018,0.2013,0.194,0.2045,0.2053,0.2031,0.007,0.0166,0.0139,98.1734,103.0702,-0.0243,-0.0713,-0.0331,1626,1492.52631578947,1921.47368421053,2.02494542894453E-09,0.183171831718317,0.38094
"chr4",6000001,6100000,6051778,3063,3063,3063,3063,1869,2134,2163,650.8444,630.1895,629.8398,660.6649,620.4295,593.3572,-0.0746,0.0674,0.2533,0.2125,0.2057,0.2056,0.2125,0.2188,0.2104,0.0076,0.0204,0.0114,106.394,103.7044,0.0128,0.0344,0.0175,1575.42857142857,1724.28571428571,1740.28571428571,1.98190449121664E-09,0,0.39702698075393
"chr4",6100001,6200000,6150728,3261,3261,3261,3261,2004,2329,2265,698.2889,689.8562,675.0563,708.3855,677.123,621.338,-0.0716,0.0805,0.3562,0.2141,0.2115,0.207,0.2141,0.216,0.2094,0.0029,0.0114,0.0003,119.7004,116.4742,0.0137,0.0389,0.0205,1621.54545454545,1664.90909090909,1753.54545454545,1.97559330949827E-09,0.066080660806608,0.425651326879788
"chr4",6200001,6300000,6250019,3156,3156,3156,3156,1861,2302,2245,655.7556,675.6667,672.1948,657.837,669.2731,615.8516,-0.0159,0.0409,0.377,0.2078,0.2141,0.213,0.2139,0.2177,0.2151,0.0065,0.0151,0.0038,118.7429,123.873,-0.0211,-0.0613,-0.0313,1707.9,1756.4,1575.7,2.03207652999051E-09,0.010640106401064,0.403627956967442
"chr4",6300001,6400000,6347187,3218,3218,3218,3218,1918,2237,2149,666.4222,656.183,634.9394,677.9857,650.3753,589.5167,-0.0856,0.0382,0.3175,0.2071,0.2039,0.1973,0.2089,0.2078,0.2039,0.0078,0.0123,0.0083,112.1556,110.181,0.0089,0.0241,0.0129,1608,1699.9,1732.1,2.01222902279156E-09,0,0.438858695652174
"chr4",6400001,6500000,6449399,3536,3536,3536,3536,2014,2532,2518,690.4222,732.0523,731.6753,711.9203,736.1423,690.7414,-0.1516,-0.0238,0.2442,0.1953,0.207,0.2069,0.2054,0.2104,0.2101,0.01,0.02,0.0075,130.0488,123.4528,0.026,0.0665,0.0359,1649.90909090909,1635.72727272727,1754.36363636364,2.00171379876361E-09,0.058790587905879,0.47000092447074
"chr4",6500001,6600000,6549244,3319,3319,3319,3319,2018,2374,2331,709.9111,708.4444,691.6234,713.3343,690.2061,639.4432,-0.0241,0.1132,0.3362,0.2139,0.2135,0.2084,0.2153,0.2161,0.2109,0.0037,0.0103,-0.0001,120.4536,121.5734,-0.0046,-0.0132,-0.007,1736.09090909091,1551.81818181818,1752.09090909091,2.06790347592432E-09,0.004040040400404,0.426763128707632
"chr4",6600001,6700000,6650835,2647,2647,2647,2647,1524,1851,1711,513.1111,515.2092,475.9177,538.7123,538.1514,469.364,-0.2386,-0.1826,0.0575,0.1938,0.1946,0.1798,0.2004,0.1944,0.188,0.0149,0.0179,0.0021,83.5774,83.4813,0.0006,0.0014,0.0008,1653.375,1716.875,1669.75,1.91384328077953E-09,0.01020010200102,0.41087
"chr4",6700001,6800000,6749332,3067,3067,3067,3067,1920,2215,2032,666.1111,692.2288,611.658,678.6927,643.9791,557.4211,-0.0931,0.3209,0.4009,0.2172,0.2257,0.1994,0.2279,0.2188,0.2165,0.0136,0.0223,0.0093,103.977,122.5286,-0.0819,-0.2584,-0.1118,1832.23529411765,1592.58823529412,1615.17647058824,2.00007479234483E-09,0.021490214902149,0.39899
"chr4",6800001,6900000,6850691,3064,3064,3064,3064,1972,2293,2032,713.8222,715.9804,653.684,697.0739,666.6565,557.4211,0.1206,0.3169,0.7115,0.233,0.2337,0.2133,0.2394,0.2338,0.2283,0.0122,0.021,0.0109,119.9016,126.3397,-0.0261,-0.0752,-0.0365,1472.35294117647,1814.82352941176,1752.82352941176,2.06408201270011E-09,0,0.3984
"chr4",6900001,7000000,6950621,3084,3084,3084,3084,1832,2248,2191,629.4222,676.9608,667.9913,647.5859,653.5734,601.0382,-0.1408,0.1533,0.459,0.2041,0.2195,0.2166,0.2177,0.2202,0.2201,0.013,0.0202,0.0048,121.3119,110.6238,0.0461,0.1142,0.064,1487.29411764706,1812.94117647059,1739.76470588235,1.99048276818504E-09,0,0.39009
"chr4",7000001,7100000,7045948,2826,2826,2826,2826,1735,1948,1854,595.8,568.6536,548.1818,613.2978,566.3527,508.5919,-0.1432,0.0174,0.3207,0.2108,0.2012,0.194,0.208,0.2064,0.2006,0.0046,0.0089,0.0076,88.6496,97.3845,-0.047,-0.1437,-0.0683,1678.17391304348,1594.60869565217,1767.21739130435,2.05905330731531E-09,0,0.396257479018592
"chr4",7100001,7200000,7147977,2293,2293,2293,2293,1401,1645,1506,484.4889,470.6667,449.5801,495.2336,478.2599,413.1281,-0.1089,-0.068,0.3634,0.2113,0.2053,0.1961,0.2133,0.2091,0.2006,0.0114,0.0119,-0.0002,75.2968,84.5262,-0.0577,-0.176,-0.0898,1754.52631578947,1592.31578947368,1693.15789473684,2.0308251792993E-09,0.008980089800898,0.423944239442394
"chr4",7200001,7300000,7254397,2753,2753,2753,2753,1645,1982,2000,588.7333,597.5882,596.2251,581.4841,576.2377,548.6429,0.0626,0.1587,0.3573,0.2139,0.2171,0.2166,0.218,0.2185,0.2174,0.0057,0.0066,0.0014,100.9075,103.7282,-0.0138,-0.0397,-0.0215,1764.6,1714.7,1560.7,2.00249302172995E-09,0.018840188401884,0.404075270014475
"chr4",7300001,7400000,7351764,2848,2848,2848,2848,1785,1882,1971,622.8,561.3333,565.6277,630.9721,547.1642,540.6875,-0.065,0.1109,0.19,0.2187,0.1971,0.1986,0.2104,0.2115,0.2,0.0057,0.0063,0.0054,98.7563,98.1976,0.0028,0.0079,0.0041,1777.71428571429,1692.38095238095,1569.90476190476,2.09205006683277E-09,0.025380253802538,0.394827639479674
"chr4",7400001,7500000,7447239,2775,2775,2775,2775,1687,1956,1910,593.3333,556.5817,545.8355,596.3305,568.6786,523.9539,-0.0252,-0.0911,0.172,0.2138,0.2006,0.1967,0.2085,0.2098,0.2014,0.003,0.0099,0.007,93.7187,92.225,0.008,0.0232,0.0116,1553.47368421053,1728.84210526316,1757.68421052632,2.03809809343239E-09,0.021210212102121,0.407507963315305
"chr4",7500001,7600000,7549286,2690,2690,2690,2690,1633,1980,1873,592.1778,593.1699,569.8961,577.2422,575.6563,513.804,0.1299,0.1303,0.4497,0.2201,0.2205,0.2119,0.2199,0.2223,0.2162,-0.0008,0.0129,0.0001,105.0167,103.3595,0.008,0.0242,0.0125,1766.09090909091,1628.90909090909,1645,1.9810179929749E-09,0.012240122401224,0.398286593397754
"chr4",7600001,7700000,7648083,2672,2672,2672,2672,1558,1818,1777,566.5333,540.9739,526.6147,550.7308,528.5571,487.4692,0.144,0.1006,0.3308,0.212,0.2025,0.1971,0.2126,0.2088,0.2004,0.0124,0.0093,0.0017,90.7012,100.5917,-0.0517,-0.1576,-0.079,1660.10526315789,1619.26315789474,1760.63157894737,2.03161996508681E-09,0,0.411297640653358
"chr4",7700001,7800000,7751009,2811,2811,2811,2811,1579,1945,1973,539.4889,545.6144,568.4372,558.154,565.4805,541.2362,-0.1679,-0.1504,0.207,0.1919,0.1941,0.2022,0.195,0.2011,0.1981,0.0048,0.0089,-0.0002,111.0698,103.1508,0.037,0.1003,0.0584,1615.4,1813.3,1611.3,1.97548129047523E-09,0.016910169101691,0.38823
"chr4",7800001,7900000,7849521,3147,3147,3147,3147,1867,2261,2157,636.3778,650.7516,634.026,659.9579,657.353,591.7113,-0.1794,-0.043,0.2946,0.2022,0.2068,0.2015,0.2103,0.2076,0.2062,0.0132,0.0125,0.0052,106.2845,108.4663,-0.0102,-0.0262,-0.0141,1715.42857142857,1584.95238095238,1739.61904761905,2.00676405907187E-09,0.065160651606516,0.37956956956957
"chr4",7900001,8000000,7947782,2851,2851,2851,2851,1736,2085,1962,611.6444,628.4379,598.7576,613.6513,606.1835,538.2186,-0.0164,0.1572,0.4634,0.2145,0.2204,0.21,0.2217,0.2197,0.2155,0.009,0.0153,0.0006,106.4948,110.1194,-0.0167,-0.0446,-0.0238,1586,1782.95238095238,1671.04761904762,2.08069644782855E-09,0.008280082800828,0.371841301313048
"chr4",8000001,8100000,8048783,2695,2695,2695,2695,1605,1876,1812,567.0889,552.1307,544.0303,567.3446,545.4198,497.0704,-0.0023,0.0527,0.3892,0.2104,0.2049,0.2019,0.2083,0.2095,0.2056,0.0015,0.0072,0.0057,95.0298,95.2956,-0.0014,-0.0042,-0.0022,1643.89473684211,1794.52631578947,1601.57894736842,2.03066322609066E-09,0.021660216602166,0.367339387150972
"chr4",8100001,8200000,8149549,2710,2710,2710,2710,1551,1869,1727,524.4444,529.0915,485.8182,548.2564,543.3846,473.7531,-0.218,-0.1126,0.1049,0.1935,0.1952,0.1793,0.1991,0.191,0.1876,0.0114,0.011,0.001,82.6774,86.8313,-0.0245,-0.0662,-0.0361,1617.8,1693.3,1728.9,1.97344247767705E-09,0.009410094100941,0.37178
"chr4",8200001,8300000,8251688,2752,2752,2752,2752,1729,1974,1908,609.3333,582.1765,560.2078,611.1769,573.9119,523.4053,-0.0151,0.0617,0.2897,0.2214,0.2115,0.2036,0.2221,0.2178,0.2085,0.0123,0.0111,0.0023,99.1508,102.0595,-0.0145,-0.0424,-0.022,1711.5,1732.9,1595.6,1.99913295038071E-09,0,0.36714
"chr4",8300001,8400000,8351818,2704,2704,2704,2704,1640,1865,1867,581.1556,563.6928,553.2208,579.7167,542.2217,512.1581,0.0125,0.1696,0.3303,0.2149,0.2085,0.2046,0.2141,0.2149,0.2083,0.0054,0.0108,0.0044,93.575,96.8917,-0.0174,-0.0546,-0.0262,1680.4,1731.4,1628.2,2.03371986403871E-09,0.009270092700927,0.378392991239049
"chr4",8400001,8500000,8448902,2870,2870,2870,2870,1664,1983,2015,582.6444,570,562.7186,588.2003,576.5285,552.7577,-0.0474,-0.0485,0.0742,0.203,0.1986,0.1961,0.1999,0.2007,0.198,-0.0021,0.0026,0.0018,93.4337,96.8194,-0.0178,-0.0512,-0.0258,1754.6,1633.2,1652.2,2.03417859275712E-09,0.019890198901989,0.392945767460476
"chr4",8500001,8600000,8548825,2514,2514,2514,2514,1400,1675,1554,454.0667,438.2745,420.1126,494.8801,486.982,426.2955,-0.414,-0.4282,-0.0597,0.1806,0.1743,0.1671,0.1798,0.1827,0.1744,0.0063,0.0223,0.0107,68.9397,69.6183,-0.0049,-0.0115,-0.0059,1555.88888888889,1881.33333333333,1602.77777777778,2.03120775838466E-09,0.027990279902799,0.398399519855957
"chr4",8600001,8700000,8650825,2201,2201,2201,2201,1269,1465,1437,428.9333,404.5033,401.632,448.5734,425.9275,394.1999,-0.2198,-0.2153,0.0776,0.1949,0.1838,0.1825,0.1938,0.1953,0.1855,0.0112,0.0155,0.0065,64.9746,63.2563,0.0134,0.0335,0.018,1648.21052631579,1639.15789473684,1752.63157894737,1.96009523631263E-09,0.061320613206132,0.406554065540655
"chr4",8700001,8800000,8747971,2229,2229,2229,2229,1156,1506,1449,392.0222,408.4052,397.7706,408.6295,437.8477,397.4917,-0.204,-0.2879,0.0029,0.1759,0.1832,0.1785,0.1887,0.1869,0.1816,0.0236,0.0239,0.002,64.2115,66.602,-0.0183,-0.0383,-0.0219,1866.88888888889,1596.22222222222,1576.88888888889,1.9438270115377E-09,0.016430164301643,0.408130553691107
"chr4",8800001,8900000,8851428,2871,2871,2871,2871,1791,2031,1906,630.5778,592.7255,550.9524,633.093,590.4838,522.8566,-0.0199,0.0163,0.2214,0.2196,0.2065,0.1919,0.212,0.2087,0.1994,-0.0024,0.0065,0.0007,95.5381,100.254,-0.0241,-0.0771,-0.0372,1569.80952380952,1579.52380952381,1890.66666666667,2.00788275127666E-09,0.007270072700727,0.438915934755332
"chr4",8900001,9000000,8947895,2398,2398,2398,2398,1415,1566,1462,464.3111,435.7255,395.8485,500.1824,455.2918,401.0579,-0.36,-0.184,-0.0535,0.1936,0.1817,0.1651,0.1926,0.1876,0.1808,0.0126,0.0207,0.0215,70.4472,71.2583,-0.0057,-0.0133,-0.0068,1807.04761904762,1586.66666666667,1646.28571428571,2.06507786680832E-09,0.010740107401074,0.448778418559554
"chr4",9000001,9100000,9050555,2526,2526,2526,2526,1521,1753,1556,510.6,487.0196,425.0693,537.6518,509.6593,426.8441,-0.2526,-0.1902,-0.0171,0.2021,0.1928,0.1683,0.2007,0.1882,0.1808,0.0079,0.0073,0.0008,71.4048,83.331,-0.0771,-0.2218,-0.1159,1786.42105263158,1633.36842105263,1620.21052631579,2.00480938537643E-09,0,0.412287703203775
"chr4",9100001,9200000,9150391,2612,2612,2612,2612,1625,1822,1656,565,556.1569,488.5368,574.4144,529.7201,454.2763,-0.0823,0.2137,0.3106,0.2163,0.2129,0.187,0.2197,0.2054,0.2009,0.0112,0.0083,0.0023,81.1663,97.5496,-0.0917,-0.2733,-0.1225,1737.42857142857,1450.57142857143,1852,2.0255289099033E-09,0,0.405242298684922
"chr4",9200001,9300000,9249117,2410,2410,2410,2410,1351,1585,1521,450.3778,438.5556,444.8658,477.5593,460.8158,417.2429,-0.2857,-0.2068,0.2726,0.1869,0.182,0.1846,0.1868,0.1916,0.1851,0.0062,0.0139,0.0051,77.8067,77.2742,0.0034,0.0089,0.0051,1625.1,1687.5,1727.4,1.98671981118164E-09,0,0.405133144703309
"chr4",9300001,9400000,9350760,2332,2332,2332,2332,1396,1523,1412,451.8444,407.0719,390.0866,493.4661,442.7902,387.3419,-0.4234,-0.3453,0.0292,0.1938,0.1746,0.1673,0.1897,0.1864,0.1726,0.0143,0.0146,0.0051,66.0901,67.2528,-0.0087,-0.0214,-0.0119,1687.05263157895,1564.52631578947,1788.42105263158,2.02336234881363E-09,0,0.410559232497419
"chr4",9400001,9500000,9451364,2540,2540,2540,2540,1479,1717,1648,498.8444,468.6536,452.3766,522.8054,499.1928,452.0817,-0.2301,-0.2619,0.0027,0.1964,0.1845,0.1781,0.195,0.1919,0.1818,0.0112,0.0111,0.0015,75.8806,69.5845,0.0433,0.0943,0.0557,1561.3,1895.5,1583.2,1.97745369080655E-09,0,0.392914767455932
"chr4",9500001,9600000,9550264,2508,2508,2508,2508,1413,1705,1568,478.2889,450.915,451.0996,499.4754,495.704,430.136,-0.2129,-0.3869,0.2007,0.1907,0.1798,0.1799,0.1876,0.1889,0.1833,0.0059,0.0086,0.0098,78.6405,76.1825,0.0159,0.0411,0.0217,1643.57894736842,1621.57894736842,1774.84210526316,1.98772015936655E-09,0,0.415401703072936
